20000600A114218	firstFILE	mc078.source.aa	firstFILE-0000828.0013	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000828.0013/fileFirst000000.txt
20000600A114219	firstFILE	mc055.source.aa	firstFILE-0000828.0008	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000828.0008/fileFirst000000.txt
20000600A114221	firstFILE	mc003.source.aa	firstFILE-0000828.0012	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000828.0012/fileFirst000000.txt
20000600A114229	firstFILE	mc172.source.aa	firstFILE-0000828.0001	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000828.0001/fileFirst000000.txt
20000600A114230	firstFILE	mc060.source.aa	firstFILE-0000828.0015	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000828.0015/fileFirst000000.txt
20000600A114223	firstFILE	mc099.source.aa	firstFILE-0000828.0010	1	1	firstFILE-000000	000000	000000	3473	0	000000	0000 files/firstFILE-0000828.0010/fileFirst000000.txt
20000600A114230	firstFILE	mc040.source.aa	firstFILE-0000828.0011	1	1	firstFILE-000000	000000	000000	3468	0	000000	0000 files/firstFILE-0000828.0011/fileFirst000000.txt
20000600A114233	firstFILE	mc024.source.aa	firstFILE-0000828.0009	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000828.0009/fileFirst000000.txt
20000600A114217	firstFILE	bc044.source.aa	firstFILE-0000828.0003	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000828.0003/fileFirst000000.txt
20000600A114221	firstFILE	bc027.source.aa	firstFILE-0000828.0005	1	1	firstFILE-000000	000000	000000	3974	0	000000	0000 files/firstFILE-0000828.0005/fileFirst000000.txt
20000600A114219	firstFILE	bc035.source.aa	firstFILE-0000828.0007	1	1	firstFILE-000000	000000	000000	3979	0	000000	0000 files/firstFILE-0000828.0007/fileFirst000000.txt
20000600A114240	firstFILE	bc025.source.aa	firstFILE-0000828.0006	1	1	firstFILE-000000	000000	000000	3971	0	000000	0000 files/firstFILE-0000828.0006/fileFirst000000.txt
20000600A154205	firstFILE	mc177.source.aa	firstFILE-0000839.0003	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000839.0003/fileFirst000000.txt
20000600A154206	firstFILE	mc025.source.aa	firstFILE-0000839.0011	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000839.0011/fileFirst000000.txt
20000600A154213	firstFILE	mc051.source.aa	firstFILE-0000839.0010	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000839.0010/fileFirst000000.txt
20000600A154218	firstFILE	mc074.source.aa	firstFILE-0000839.0012	1	1	firstFILE-000000	000000	000000	3470	0	000000	0000 files/firstFILE-0000839.0012/fileFirst000000.txt
20000600A154221	firstFILE	mc251.source.aa	firstFILE-0000839.0001	1	1	firstFILE-000000	000000	000000	3468	0	000000	0000 files/firstFILE-0000839.0001/fileFirst000000.txt
20000600A154230	firstFILE	mc030.source.aa	firstFILE-0000839.0013	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000839.0013/fileFirst000000.txt
20000600A154221	firstFILE	mc004.source.aa	firstFILE-0000839.0014	1	1	firstFILE-000000	000000	000000	3472	0	000000	0000 files/firstFILE-0000839.0014/fileFirst000000.txt
20000600A154232	firstFILE	mc111.source.aa	firstFILE-0000839.0015	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000839.0015/fileFirst000000.txt
20000600A154231	firstFILE	mc195.source.aa	firstFILE-0000839.0004	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000839.0004/fileFirst000000.txt
20000600A154232	firstFILE	mc187.source.aa	firstFILE-0000839.0002	1	1	firstFILE-000000	000000	000000	3468	0	000000	0000 files/firstFILE-0000839.0002/fileFirst000000.txt
20000600A154228	firstFILE	mc181.source.aa	firstFILE-0000839.0005	1	1	firstFILE-000000	000000	000000	3474	0	000000	0000 files/firstFILE-0000839.0005/fileFirst000000.txt
20000600A154221	firstFILE	bc033.source.aa	firstFILE-0000839.0007	1	1	firstFILE-000000	000000	000000	3974	0	000000	0000 files/firstFILE-0000839.0007/fileFirst000000.txt
20000600A154229	firstFILE	bc069.source.aa	firstFILE-0000839.0006	1	1	firstFILE-000000	000000	000000	3974	0	000000	0000 files/firstFILE-0000839.0006/fileFirst000000.txt
20000600A154238	firstFILE	bc071.source.aa	firstFILE-0000839.0009	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000839.0009/fileFirst000000.txt
20000600A154239	firstFILE	bc076.source.aa	firstFILE-0000839.0008	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000839.0008/fileFirst000000.txt
20000600A000016	firstFILE	bc137.source.aa	firstFILE-0000867.0004	1	1	firstFILE-000000	000000	000000	2835	0	000000	0000 files/firstFILE-0000867.0004/fileFirst000000.txt
20000600A000007	firstFILE	mc076.source.aa	firstFILE-0000867.0012	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000867.0012/fileFirst000000.txt
20000600A000008	firstFILE	mc008.source.aa	firstFILE-0000867.0011	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000867.0011/fileFirst000000.txt
20000600A000007	firstFILE	mc072.source.aa	firstFILE-0000867.0005	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000867.0005/fileFirst000000.txt
20000600A000010	firstFILE	mc027.source.aa	firstFILE-0000867.0009	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000867.0009/fileFirst000000.txt
20000600A000010	firstFILE	mc096.source.aa	firstFILE-0000867.0007	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000867.0007/fileFirst000000.txt
20000600A000015	firstFILE	mc121.source.aa	firstFILE-0000867.0006	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000867.0006/fileFirst000000.txt
20000600A000015	firstFILE	mc141.source.aa	firstFILE-0000867.0014	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000867.0014/fileFirst000000.txt
20000600A000017	firstFILE	mc042.source.aa	firstFILE-0000867.0008	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000867.0008/fileFirst000000.txt
20000600A000023	firstFILE	mc016.source.aa	firstFILE-0000867.0013	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000867.0013/fileFirst000000.txt
20000600A000027	firstFILE	mc114.source.aa	firstFILE-0000867.0010	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000867.0010/fileFirst000000.txt
20000600A000027	firstFILE	mc169.source.aa	firstFILE-0000867.0001	1	1	firstFILE-000000	000000	000000	3469	0	000000	0000 files/firstFILE-0000867.0001/fileFirst000000.txt
20000600A000018	firstFILE	bc021.source.aa	firstFILE-0000867.0003	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000867.0003/fileFirst000000.txt
20000600A000027	firstFILE	bc045.source.aa	firstFILE-0000867.0002	1	1	firstFILE-000000	000000	000000	3974	0	000000	0000 files/firstFILE-0000867.0002/fileFirst000000.txt
20000600A000028	firstFILE	bc119.source.aa	firstFILE-0000867.0015	1	1	firstFILE-000000	000000	000000	4098	0	000000	0000 files/firstFILE-0000867.0015/fileFirst000000.txt
20000600A074208	firstFILE	bc165.source.aa	firstFILE-0000870.0013	1	1	firstFILE-000000	000000	000000	2617	0	000000	0000 files/firstFILE-0000870.0013/fileFirst000000.txt
20000600A074214	firstFILE	bc141.source.aa	firstFILE-0000870.0004	1	1	firstFILE-000000	000000	000000	2814	0	000000	0000 files/firstFILE-0000870.0004/fileFirst000000.txt
20000600A074223	firstFILE	bc148.source.aa	firstFILE-0000870.0003	1	1	firstFILE-000000	000000	000000	2831	0	000000	0000 files/firstFILE-0000870.0003/fileFirst000000.txt
20000600A074234	firstFILE	bc159.source.aa	firstFILE-0000870.0014	1	1	firstFILE-000000	000000	000000	2821	0	000000	0000 files/firstFILE-0000870.0014/fileFirst000000.txt
20000600A074213	firstFILE	mc035.source.aa	firstFILE-0000870.0011	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000870.0011/fileFirst000000.txt
20000600A074216	firstFILE	mc127.source.aa	firstFILE-0000870.0012	1	1	firstFILE-000000	000000	000000	3469	0	000000	0000 files/firstFILE-0000870.0012/fileFirst000000.txt
20000600A074223	firstFILE	mc131.source.aa	firstFILE-0000870.0010	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000870.0010/fileFirst000000.txt
20000600A074222	firstFILE	mc191.source.aa	firstFILE-0000870.0005	1	1	firstFILE-000000	000000	000000	3468	0	000000	0000 files/firstFILE-0000870.0005/fileFirst000000.txt
20000600A074230	firstFILE	mc213.source.aa	firstFILE-0000870.0015	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000870.0015/fileFirst000000.txt
20000600A074215	firstFILE	bc034.source.aa	firstFILE-0000870.0009	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000870.0009/fileFirst000000.txt
20000600A074225	firstFILE	bc042.source.aa	firstFILE-0000870.0007	1	1	firstFILE-000000	000000	000000	3972	0	000000	0000 files/firstFILE-0000870.0007/fileFirst000000.txt
20000600A074224	firstFILE	bc074.source.aa	firstFILE-0000870.0006	1	1	firstFILE-000000	000000	000000	3973	0	000000	0000 files/firstFILE-0000870.0006/fileFirst000000.txt
20000600A074230	firstFILE	bc019.source.aa	firstFILE-0000870.0008	1	1	firstFILE-000000	000000	000000	3974	0	000000	0000 files/firstFILE-0000870.0008/fileFirst000000.txt
20000600A074234	firstFILE	bc026.source.aa	firstFILE-0000870.0001	1	1	firstFILE-000000	000000	000000	3970	0	000000	0000 files/firstFILE-0000870.0001/fileFirst000000.txt
20000600A074227	firstFILE	bc111.source.aa	firstFILE-0000870.0002	1	1	firstFILE-000000	000000	000000	4093	0	000000	0000 files/firstFILE-0000870.0002/fileFirst000000.txt
20000600A114216	firstFILE	bc132.source.aa	firstFILE-0000876.0002	1	1	firstFILE-000000	000000	000000	2827	0	000000	0000 files/firstFILE-0000876.0002/fileFirst000000.txt
20000600A114206	firstFILE	mc113.source.aa	firstFILE-0000876.0007	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000876.0007/fileFirst000000.txt
20000600A114206	firstFILE	mc094.source.aa	firstFILE-0000876.0011	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000876.0011/fileFirst000000.txt
20000600A114208	firstFILE	mc101.source.aa	firstFILE-0000876.0009	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000876.0009/fileFirst000000.txt
20000600A114213	firstFILE	mc148.source.aa	firstFILE-0000876.0015	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000876.0015/fileFirst000000.txt
20000600A114207	firstFILE	mc022.source.aa	firstFILE-0000876.0003	1	1	firstFILE-000000	000000	000000	3468	0	000000	0000 files/firstFILE-0000876.0003/fileFirst000000.txt
20000600A114218	firstFILE	mc118.source.aa	firstFILE-0000876.0005	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000876.0005/fileFirst000000.txt
20000600A114209	firstFILE	mc196.source.aa	firstFILE-0000876.0013	1	1	firstFILE-000000	000000	000000	3476	0	000000	0000 files/firstFILE-0000876.0013/fileFirst000000.txt
20000600A114222	firstFILE	mc155.source.aa	firstFILE-0000876.0012	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000876.0012/fileFirst000000.txt
20000600A114223	firstFILE	mc052.source.aa	firstFILE-0000876.0010	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000876.0010/fileFirst000000.txt
20000600A114226	firstFILE	mc153.source.aa	firstFILE-0000876.0014	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000876.0014/fileFirst000000.txt
20000600A114220	firstFILE	mc132.source.aa	firstFILE-0000876.0008	1	1	firstFILE-000000	000000	000000	3472	0	000000	0000 files/firstFILE-0000876.0008/fileFirst000000.txt
20000600A114231	firstFILE	mc133.source.aa	firstFILE-0000876.0004	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000876.0004/fileFirst000000.txt
20000600A114223	firstFILE	mc139.source.aa	firstFILE-0000876.0006	1	1	firstFILE-000000	000000	000000	3473	0	000000	0000 files/firstFILE-0000876.0006/fileFirst000000.txt
20000600A114238	firstFILE	bc039.source.aa	firstFILE-0000876.0001	1	1	firstFILE-000000	000000	000000	3975	0	000000	0000 files/firstFILE-0000876.0001/fileFirst000000.txt
20000600A154206	firstFILE	bc134.source.aa	firstFILE-0000880.0002	1	1	firstFILE-000000	000000	000000	2828	0	000000	0000 files/firstFILE-0000880.0002/fileFirst000000.txt
20000600A154222	firstFILE	bc138.source.aa	firstFILE-0000880.0005	1	1	firstFILE-000000	000000	000000	2873	0	000000	0000 files/firstFILE-0000880.0005/fileFirst000000.txt
20000600A154206	firstFILE	mc021.source.aa	firstFILE-0000880.0013	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000880.0013/fileFirst000000.txt
20000600A154205	firstFILE	mc186.source.aa	firstFILE-0000880.0006	1	1	firstFILE-000000	000000	000000	3469	0	000000	0000 files/firstFILE-0000880.0006/fileFirst000000.txt
20000600A154211	firstFILE	mc071.source.aa	firstFILE-0000880.0007	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000880.0007/fileFirst000000.txt
20000600A154211	firstFILE	mc223.source.aa	firstFILE-0000880.0014	1	1	firstFILE-000000	000000	000000	3469	0	000000	0000 files/firstFILE-0000880.0014/fileFirst000000.txt
20000600A154217	firstFILE	mc069.source.aa	firstFILE-0000880.0011	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000880.0011/fileFirst000000.txt
20000600A154219	firstFILE	mc220.source.aa	firstFILE-0000880.0015	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000880.0015/fileFirst000000.txt
20000600A154222	firstFILE	mc012.source.aa	firstFILE-0000880.0012	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000880.0012/fileFirst000000.txt
20000600A154224	firstFILE	mc128.source.aa	firstFILE-0000880.0010	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000880.0010/fileFirst000000.txt
20000600A154227	firstFILE	mc031.source.aa	firstFILE-0000880.0009	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000880.0009/fileFirst000000.txt
20000600A154229	firstFILE	mc014.source.aa	firstFILE-0000880.0008	1	1	firstFILE-000000	000000	000000	3470	0	000000	0000 files/firstFILE-0000880.0008/fileFirst000000.txt
20000600A154234	firstFILE	bc109.source.aa	firstFILE-0000880.0003	1	1	firstFILE-000000	000000	000000	3971	0	000000	0000 files/firstFILE-0000880.0003/fileFirst000000.txt
20000600A154237	firstFILE	bc017.source.aa	firstFILE-0000880.0001	1	1	firstFILE-000000	000000	000000	3970	0	000000	0000 files/firstFILE-0000880.0001/fileFirst000000.txt
20000600A154239	firstFILE	bc037.source.aa	firstFILE-0000880.0004	1	1	firstFILE-000000	000000	000000	3980	0	000000	0000 files/firstFILE-0000880.0004/fileFirst000000.txt
20000600A194225	firstFILE	bc142.source.aa	firstFILE-0000884.0001	1	1	firstFILE-000000	000000	000000	2817	0	000000	0000 files/firstFILE-0000884.0001/fileFirst000000.txt
20000600A194208	firstFILE	mc077.source.aa	firstFILE-0000884.0014	1	1	firstFILE-000000	000000	000000	3461	0	000000	0000 files/firstFILE-0000884.0014/fileFirst000000.txt
20000600A194207	firstFILE	mc102.source.aa	firstFILE-0000884.0012	1	1	firstFILE-000000	000000	000000	3466	0	000000	0000 files/firstFILE-0000884.0012/fileFirst000000.txt
20000600A194216	firstFILE	mc184.source.aa	firstFILE-0000884.0006	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000884.0006/fileFirst000000.txt
20000600A194224	firstFILE	mc047.source.aa	firstFILE-0000884.0007	1	1	firstFILE-000000	000000	000000	3462	0	000000	0000 files/firstFILE-0000884.0007/fileFirst000000.txt
20000600A194216	firstFILE	mc020.source.aa	firstFILE-0000884.0009	1	1	firstFILE-000000	000000	000000	3471	0	000000	0000 files/firstFILE-0000884.0009/fileFirst000000.txt
20000600A194216	firstFILE	mc093.source.aa	firstFILE-0000884.0013	1	1	firstFILE-000000	000000	000000	3473	0	000000	0000 files/firstFILE-0000884.0013/fileFirst000000.txt
20000600A194227	firstFILE	mc107.source.aa	firstFILE-0000884.0008	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000884.0008/fileFirst000000.txt
20000600A194230	firstFILE	mc109.source.aa	firstFILE-0000884.0011	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000884.0011/fileFirst000000.txt
20000600A194230	firstFILE	mc188.source.aa	firstFILE-0000884.0004	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000884.0004/fileFirst000000.txt
20000600A194231	firstFILE	mc067.source.aa	firstFILE-0000884.0015	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000884.0015/fileFirst000000.txt
20000600A194231	firstFILE	mc083.source.aa	firstFILE-0000884.0010	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000884.0010/fileFirst000000.txt
20000600A194210	firstFILE	bc070.source.aa	firstFILE-0000884.0002	1	1	firstFILE-000000	000000	000000	3971	0	000000	0000 files/firstFILE-0000884.0002/fileFirst000000.txt
20000600A194226	firstFILE	bc024.source.aa	firstFILE-0000884.0003	1	1	firstFILE-000000	000000	000000	3973	0	000000	0000 files/firstFILE-0000884.0003/fileFirst000000.txt
20000600A194232	firstFILE	bc073.source.aa	firstFILE-0000884.0005	1	1	firstFILE-000000	000000	000000	3969	0	000000	0000 files/firstFILE-0000884.0005/fileFirst000000.txt
20000600A234206	firstFILE	bc154.source.aa	firstFILE-0000887.0014	1	1	firstFILE-000000	000000	000000	2812	0	000000	0000 files/firstFILE-0000887.0014/fileFirst000000.txt
20000600A234216	firstFILE	bc133.source.aa	firstFILE-0000887.0001	1	1	firstFILE-000000	000000	000000	2820	0	000000	0000 files/firstFILE-0000887.0001/fileFirst000000.txt
20000600A234210	firstFILE	mc034.source.aa	firstFILE-0000887.0011	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000887.0011/fileFirst000000.txt
20000600A234207	firstFILE	mc081.source.aa	firstFILE-0000887.0010	1	1	firstFILE-000000	000000	000000	3471	0	000000	0000 files/firstFILE-0000887.0010/fileFirst000000.txt
20000600A234219	firstFILE	mc091.source.aa	firstFILE-0000887.0006	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000887.0006/fileFirst000000.txt
20000600A234223	firstFILE	mc073.source.aa	firstFILE-0000887.0013	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000887.0013/fileFirst000000.txt
20000600A234224	firstFILE	mc010.source.aa	firstFILE-0000887.0009	1	1	firstFILE-000000	000000	000000	3467	0	000000	0000 files/firstFILE-0000887.0009/fileFirst000000.txt
20000600A234229	firstFILE	mc143.source.aa	firstFILE-0000887.0012	1	1	firstFILE-000000	000000	000000	3464	0	000000	0000 files/firstFILE-0000887.0012/fileFirst000000.txt
20000600A234229	firstFILE	mc026.source.aa	firstFILE-0000887.0007	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000887.0007/fileFirst000000.txt
20000600A234225	firstFILE	mc039.source.aa	firstFILE-0000887.0008	1	1	firstFILE-000000	000000	000000	3471	0	000000	0000 files/firstFILE-0000887.0008/fileFirst000000.txt
20000600A234234	firstFILE	mc163.source.aa	firstFILE-0000887.0015	1	1	firstFILE-000000	000000	000000	3463	0	000000	0000 files/firstFILE-0000887.0015/fileFirst000000.txt
20000600A234214	firstFILE	bc020.source.aa	firstFILE-0000887.0002	1	1	firstFILE-000000	000000	000000	3971	0	000000	0000 files/firstFILE-0000887.0002/fileFirst000000.txt
20000600A234223	firstFILE	bc038.source.aa	firstFILE-0000887.0004	1	1	firstFILE-000000	000000	000000	3968	0	000000	0000 files/firstFILE-0000887.0004/fileFirst000000.txt
20000600A234217	firstFILE	bc078.source.aa	firstFILE-0000887.0005	1	1	firstFILE-000000	000000	000000	3976	0	000000	0000 files/firstFILE-0000887.0005/fileFirst000000.txt
20000600A234233	firstFILE	bc023.source.aa	firstFILE-0000887.0003	1	1	firstFILE-000000	000000	000000	3972	0	000000	0000 files/firstFILE-0000887.0003/fileFirst000000.txt
20000600A000031	firstFILE	bc131.source.aa	firstFILE-0000891.0002	1	1	firstFILE-000000	000000	000000	2822	0	000000	0000 files/firstFILE-0000891.0002/fileFirst000000.txt
20000600A000007	firstFILE	mc103.source.aa	firstFILE-0000891.0008	1	1	firstFILE-000000	000000	000000	3465	0	000000	0000 files/firstFILE-0000891.0008/fileFirst000000.txt
20000600A000016	firstFILE	mc066.source.aa	firstFILE-0000891.0006	1	1	firstFILE-000000	000000	000000	3471	0	000000	0000 files/firstFILE-0000891.0006/fileFirst000000.txt
