20000000A102210	secondFILE	mc042.source.aa	secondFILE22.0011	0	0	secondFILE-0	00	603479	4636	0	0a0	000000
20000000A100006	secondFILE	mc108.source.aa	secondFILE22.0015	0	0	secondFILE-0	00	603479	4636	0	0a0	000000
20000000A100006	secondFILE	mc096.source.aa	secondFILE22.0014	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A102205	secondFILE	mc189.source.aa	secondFILE22.0002	0	0	secondFILE-0	00	603479	4846	0	0a0	000000
20000000A100001	secondFILE	mc095.source.aa	secondFILE22.0013	0	0	secondFILE-0	00	603479	4846	0	0a0	000000
20000000A102214	secondFILE	mc173.source.aa	secondFILE22.0001	0	0	secondFILE-0	00	603479	4876	0	0a0	000000
20000000A100004	secondFILE	bc029.source.aa	secondFILE22.0005	0	0	secondFILE-0	00	603479	4998	0	0a0	000000
20000000A100008	secondFILE	bc073.source.aa	secondFILE22.0004	0	0	secondFILE-0	00	603479	4997	0	0a0	000000
20000000A102206	secondFILE	bc041.source.aa	secondFILE22.0010	0	0	secondFILE-0	00	603479	5027	0	0a0	000000
20000000A102230	secondFILE	bc045.source.aa	secondFILE22.0003	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A142206	secondFILE	mc037.source.aa	secondFILE38.0015	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142222	secondFILE	mc127.source.aa	secondFILE38.0014	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142225	secondFILE	mc107.source.aa	secondFILE38.0006	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142232	secondFILE	mc060.source.aa	secondFILE38.0011	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142203	secondFILE	mc035.source.aa	secondFILE38.0008	0	0	secondFILE-0	00	603479	4696	0	0a0	000000
20000000A142212	secondFILE	mc007.source.aa	secondFILE38.0012	0	0	secondFILE-0	00	603479	4726	0	0a0	000000
20000000A142210	secondFILE	mc011.source.aa	secondFILE38.0009	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A142220	secondFILE	mc139.source.aa	secondFILE38.0005	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A142229	secondFILE	mc116.source.aa	secondFILE38.0007	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142229	secondFILE	mc014.source.aa	secondFILE38.0004	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142231	secondFILE	mc061.source.aa	secondFILE38.0013	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142225	secondFILE	mc184.source.aa	secondFILE38.0001	0	0	secondFILE-0	00	603479	4846	0	0a0	000000
20000000A142205	secondFILE	bc075.source.aa	secondFILE38.0002	0	0	secondFILE-0	00	603479	4908	0	0a0	000000
20000000A142225	secondFILE	bc024.source.aa	secondFILE38.0003	0	0	secondFILE-0	00	603479	4937	0	0a0	000000
20000000A142221	secondFILE	mc090.source.aa	secondFILE38.0010	0	0	secondFILE-0	00	603479	5026	0	0a0	000000
20000000A182224	secondFILE	bc142.source.aa	secondFILE44.0003	0	0	secondFILE-0	00	603479	3798	0	0a0	000000
20000000A182208	secondFILE	bc150.source.aa	secondFILE44.0002	0	0	secondFILE-0	00	603479	4064	0	0a0	000000
20000000A182216	secondFILE	mc055.source.aa	secondFILE44.0014	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A182217	secondFILE	mc023.source.aa	secondFILE44.0013	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A182217	secondFILE	mc089.source.aa	secondFILE44.0011	0	0	secondFILE-0	00	603479	4546	0	0a0	000000
20000000A182221	secondFILE	mc009.source.aa	secondFILE44.0010	0	0	secondFILE-0	00	603479	4726	0	0a0	000000
20000000A182227	secondFILE	mc025.source.aa	secondFILE44.0015	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A182211	secondFILE	mc125.source.aa	secondFILE44.0012	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A182221	secondFILE	mc188.source.aa	secondFILE44.0009	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A182218	secondFILE	mc169.source.aa	secondFILE44.0001	0	0	secondFILE-0	00	603479	4846	0	0a0	000000
20000000A182205	secondFILE	bc044.source.aa	secondFILE44.0005	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A182209	secondFILE	bc069.source.aa	secondFILE44.0008	0	0	secondFILE-0	00	603479	5178	0	0a0	000000
20000000A182216	secondFILE	bc037.source.aa	secondFILE44.0006	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A182221	secondFILE	bc033.source.aa	secondFILE44.0007	0	0	secondFILE-0	00	603479	5178	0	0a0	000000
20000000A182216	secondFILE	bc028.source.aa	secondFILE44.0004	0	0	secondFILE-0	00	603479	5208	0	0a0	000000
20000000A222221	secondFILE	bc128.source.aa	secondFILE59.0005	0	0	secondFILE-0	00	603479	3793	0	0a0	000000
20000000A222210	secondFILE	mc024.source.aa	secondFILE59.0014	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A222215	secondFILE	mc131.source.aa	secondFILE59.0009	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A222224	secondFILE	mc195.source.aa	secondFILE59.0006	0	0	secondFILE-0	00	603479	4545	0	0a0	000000
20000000A222210	secondFILE	mc043.source.aa	secondFILE59.0015	0	0	secondFILE-0	00	603479	4575	0	0a0	000000
20000000A222204	secondFILE	mc252.source.aa	secondFILE59.0007	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A222220	secondFILE	mc012.source.aa	secondFILE59.0011	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A222221	secondFILE	mc141.source.aa	secondFILE59.0012	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A222213	secondFILE	mc019.source.aa	secondFILE59.0010	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A222205	secondFILE	bc026.source.aa	secondFILE59.0003	0	0	secondFILE-0	00	603479	4877	0	0a0	000000
20000000A222218	secondFILE	bc031.source.aa	secondFILE59.0001	0	0	secondFILE-0	00	603479	4907	0	0a0	000000
20000000A222226	secondFILE	mc072.source.aa	secondFILE59.0013	0	0	secondFILE-0	00	603479	5116	0	0a0	000000
20000000A222215	secondFILE	bc074.source.aa	secondFILE59.0004	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A222223	secondFILE	bc040.source.aa	secondFILE59.0002	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A222228	secondFILE	bc111.source.aa	secondFILE59.0008	0	0	secondFILE-0	00	603479	8634	0	0a0	000000
20000000A000030	secondFILE	bc137.source.aa	secondFILE66.0002	0	0	secondFILE-0	00	603479	3644	0	0a0	000000
20000000A000013	secondFILE	bc139.source.aa	secondFILE66.0001	0	0	secondFILE-0	00	603479	3944	0	0a0	000000
20000000A000008	secondFILE	mc164.source.aa	secondFILE66.0013	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000014	secondFILE	mc084.source.aa	secondFILE66.0003	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000015	secondFILE	mc093.source.aa	secondFILE66.0007	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A000017	secondFILE	mc077.source.aa	secondFILE66.0004	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000023	secondFILE	mc132.source.aa	secondFILE66.0010	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000011	secondFILE	mc101.source.aa	secondFILE66.0011	0	0	secondFILE-0	00	603479	4516	0	0a0	000000
20000000A000016	secondFILE	mc203.source.aa	secondFILE66.0014	0	0	secondFILE-0	00	603479	4546	0	0a0	000000
20000000A000031	secondFILE	mc211.source.aa	secondFILE66.0012	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A000012	secondFILE	mc106.source.aa	secondFILE66.0006	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A000024	secondFILE	mc034.source.aa	secondFILE66.0009	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A000031	secondFILE	mc063.source.aa	secondFILE66.0005	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A000015	secondFILE	mc064.source.aa	secondFILE66.0008	0	0	secondFILE-0	00	603479	4816	0	0a0	000000
20000000A000019	secondFILE	bc097.source.aa	secondFILE66.0015	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A062215	secondFILE	bc158.source.aa	secondFILE69.0013	0	0	secondFILE-0	00	603479	3617	0	0a0	000000
20000000A062215	secondFILE	mc156.source.aa	secondFILE69.0015	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A062232	secondFILE	mc078.source.aa	secondFILE69.0005	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A062215	secondFILE	mc111.source.aa	secondFILE69.0009	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A062225	secondFILE	mc048.source.aa	secondFILE69.0003	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A062219	secondFILE	mc227.source.aa	secondFILE69.0014	0	0	secondFILE-0	00	603479	4605	0	0a0	000000
20000000A062219	secondFILE	mc079.source.aa	secondFILE69.0007	0	0	secondFILE-0	00	603479	4695	0	0a0	000000
20000000A062208	secondFILE	mc099.source.aa	secondFILE69.0010	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A062214	secondFILE	mc046.source.aa	secondFILE69.0008	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A062216	secondFILE	mc010.source.aa	secondFILE69.0011	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A062212	secondFILE	mc104.source.aa	secondFILE69.0006	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A062221	secondFILE	mc052.source.aa	secondFILE69.0012	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A062206	secondFILE	mc172.source.aa	secondFILE69.0002	0	0	secondFILE-0	00	603479	4845	0	0a0	000000
20000000A062227	secondFILE	mc171.source.aa	secondFILE69.0001	0	0	secondFILE-0	00	603479	4875	0	0a0	000000
20000000A062215	secondFILE	mc082.source.aa	secondFILE69.0004	0	0	secondFILE-0	00	603479	4996	0	0a0	000000
20000000A102204	secondFILE	bc138.source.aa	secondFILE75.0001	0	0	secondFILE-0	00	603479	3703	0	0a0	000000
20000000A102210	secondFILE	bc126.source.aa	secondFILE75.0002	0	0	secondFILE-0	00	603479	3733	0	0a0	000000
20000000A100004	secondFILE	bc136.source.aa	secondFILE75.0003	0	0	secondFILE-0	00	603479	3733	0	0a0	000000
20000000A100007	secondFILE	bc141.source.aa	secondFILE75.0007	0	0	secondFILE-0	00	603479	4398	0	0a0	000000
20000000A100002	secondFILE	mc013.source.aa	secondFILE75.0010	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A100007	secondFILE	mc066.source.aa	secondFILE75.0011	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A102212	secondFILE	mc062.source.aa	secondFILE75.0013	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A102230	secondFILE	mc094.source.aa	secondFILE75.0008	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A102215	secondFILE	mc008.source.aa	secondFILE75.0015	0	0	secondFILE-0	00	603479	4635	0	0a0	000000
20000000A102204	secondFILE	mc054.source.aa	secondFILE75.0012	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A102211	secondFILE	mc053.source.aa	secondFILE75.0014	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A102233	secondFILE	mc126.source.aa	secondFILE75.0009	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A102204	secondFILE	bc072.source.aa	secondFILE75.0004	0	0	secondFILE-0	00	603479	4907	0	0a0	000000
20000000A100005	secondFILE	bc079.source.aa	secondFILE75.0006	0	0	secondFILE-0	00	603479	4937	0	0a0	000000
20000000A102215	secondFILE	bc071.source.aa	secondFILE75.0005	0	0	secondFILE-0	00	603479	4967	0	0a0	000000
20000000A142204	secondFILE	mc074.source.aa	secondFILE78.0007	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A142217	secondFILE	mc143.source.aa	secondFILE78.0006	0	0	secondFILE-0	00	603479	4760	0	0a0	000000
20000000A142229	secondFILE	mc105.source.aa	secondFILE78.0008	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A142221	secondFILE	mc154.source.aa	secondFILE78.0012	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A142222	secondFILE	mc073.source.aa	secondFILE78.0009	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142226	secondFILE	mc217.source.aa	secondFILE78.0011	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142226	secondFILE	mc110.source.aa	secondFILE78.0005	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142226	secondFILE	mc103.source.aa	secondFILE78.0004	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A142229	secondFILE	mc121.source.aa	secondFILE78.0010	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A142233	secondFILE	bc091.source.aa	secondFILE78.0015	0	0	secondFILE-0	00	603479	4937	0	0a0	000000
20000000A142206	secondFILE	bc110.source.aa	secondFILE78.0002	0	0	secondFILE-0	00	603479	5117	0	0a0	000000
20000000A142213	secondFILE	bc098.source.aa	secondFILE78.0014	0	0	secondFILE-0	00	603479	5148	0	0a0	000000
20000000A142210	secondFILE	bc068.source.aa	secondFILE78.0001	0	0	secondFILE-0	00	603479	5152	0	0a0	000000
20000000A142206	secondFILE	bc042.source.aa	secondFILE78.0003	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A142220	secondFILE	bc113.source.aa	secondFILE78.0013	0	0	secondFILE-0	00	603479	8633	0	0a0	000000
20000000A182208	secondFILE	mc218.source.aa	secondFILE82.0010	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A182225	secondFILE	mc003.source.aa	secondFILE82.0009	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A182220	secondFILE	mc022.source.aa	secondFILE82.0008	0	0	secondFILE-0	00	603479	4516	0	0a0	000000
20000000A182207	secondFILE	mc175.source.aa	secondFILE82.0001	0	0	secondFILE-0	00	603479	4696	0	0a0	000000
20000000A182232	secondFILE	mc027.source.aa	secondFILE82.0006	0	0	secondFILE-0	00	603479	4696	0	0a0	000000
20000000A182212	secondFILE	mc138.source.aa	secondFILE82.0007	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A182217	secondFILE	mc040.source.aa	secondFILE82.0005	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A182228	secondFILE	mc248.source.aa	secondFILE82.0004	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A182227	secondFILE	mc181.source.aa	secondFILE82.0002	0	0	secondFILE-0	00	603479	4846	0	0a0	000000
20000000A182224	secondFILE	bc082.source.aa	secondFILE82.0014	0	0	secondFILE-0	00	603479	4907	0	0a0	000000
20000000A182229	secondFILE	bc090.source.aa	secondFILE82.0013	0	0	secondFILE-0	00	603479	4967	0	0a0	000000
20000000A182232	secondFILE	bc095.source.aa	secondFILE82.0011	0	0	secondFILE-0	00	603479	5027	0	0a0	000000
20000000A182231	secondFILE	bc081.source.aa	secondFILE82.0012	0	0	secondFILE-0	00	603479	5116	0	0a0	000000
20000000A182212	secondFILE	bc077.source.aa	secondFILE82.0003	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A182229	secondFILE	bc118.source.aa	secondFILE82.0015	0	0	secondFILE-0	00	603479	9414	0	0a0	000000
20000000A222204	secondFILE	mc021.source.aa	secondFILE86.0011	0	0	secondFILE-0	00	603479	4490	0	0a0	000000
20000000A222232	secondFILE	mc100.source.aa	secondFILE86.0006	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A222207	secondFILE	mc179.source.aa	secondFILE86.0004	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A222212	secondFILE	mc228.source.aa	secondFILE86.0014	0	0	secondFILE-0	00	603479	4635	0	0a0	000000
20000000A222214	secondFILE	mc017.source.aa	secondFILE86.0007	0	0	secondFILE-0	00	603479	4695	0	0a0	000000
20000000A222223	secondFILE	mc033.source.aa	secondFILE86.0012	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A222228	secondFILE	mc047.source.aa	secondFILE86.0013	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A222229	secondFILE	mc049.source.aa	secondFILE86.0008	0	0	secondFILE-0	00	603479	4755	0	0a0	000000
20000000A222210	secondFILE	mc051.source.aa	secondFILE86.0009	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A222226	secondFILE	mc118.source.aa	secondFILE86.0010	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A222231	secondFILE	mc030.source.aa	secondFILE86.0005	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A222211	secondFILE	bc046.source.aa	secondFILE86.0001	0	0	secondFILE-0	00	603479	4907	0	0a0	000000
20000000A222211	secondFILE	bc034.source.aa	secondFILE86.0002	0	0	secondFILE-0	00	603479	5057	0	0a0	000000
20000000A222220	secondFILE	bc039.source.aa	secondFILE86.0003	0	0	secondFILE-0	00	603479	5177	0	0a0	000000
20000000A222213	secondFILE	bc089.source.aa	secondFILE86.0015	0	0	secondFILE-0	00	603479	5387	0	0a0	000000
20000000A000008	secondFILE	bc127.source.aa	secondFILE90.0002	0	0	secondFILE-0	00	603479	3613	0	0a0	000000
20000000A000004	secondFILE	bc140.source.aa	secondFILE90.0001	0	0	secondFILE-0	00	603479	3617	0	0a0	000000
20000000A000004	secondFILE	bc156.source.aa	secondFILE90.0013	0	0	secondFILE-0	00	603479	3648	0	0a0	000000
20000000A000006	secondFILE	bc159.source.aa	secondFILE90.0012	0	0	secondFILE-0	00	603479	3763	0	0a0	000000
20000000A000029	secondFILE	bc148.source.aa	secondFILE90.0004	0	0	secondFILE-0	00	603479	3913	0	0a0	000000
20000000A000003	secondFILE	mc151.source.aa	secondFILE90.0008	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000012	secondFILE	mc167.source.aa	secondFILE90.0011	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A000028	secondFILE	mc123.source.aa	secondFILE90.0005	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A000014	secondFILE	mc205.source.aa	secondFILE90.0010	0	0	secondFILE-0	00	603479	4576	0	0a0	000000
20000000A000021	secondFILE	mc146.source.aa	secondFILE90.0015	0	0	secondFILE-0	00	603479	4635	0	0a0	000000
20000000A000022	secondFILE	mc225.source.aa	secondFILE90.0014	0	0	secondFILE-0	00	603479	4696	0	0a0	000000
20000000A000009	secondFILE	mc087.source.aa	secondFILE90.0006	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A000031	secondFILE	mc020.source.aa	secondFILE90.0007	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A000012	secondFILE	bc096.source.aa	secondFILE90.0009	0	0	secondFILE-0	00	603479	4878	0	0a0	000000
20000000A000022	secondFILE	bc019.source.aa	secondFILE90.0003	0	0	secondFILE-0	00	603479	5178	0	0a0	000000
20000000A062222	secondFILE	bc151.source.aa	secondFILE93.0008	0	0	secondFILE-0	00	603479	3673	0	0a0	000000
20000000A062232	secondFILE	bc134.source.aa	secondFILE93.0002	0	0	secondFILE-0	00	603479	3703	0	0a0	000000
20000000A062230	secondFILE	bc155.source.aa	secondFILE93.0013	0	0	secondFILE-0	00	603479	3913	0	0a0	000000
20000000A062207	secondFILE	mc085.source.aa	secondFILE93.0004	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A062231	secondFILE	mc070.source.aa	secondFILE93.0005	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A062213	secondFILE	mc166.source.aa	secondFILE93.0012	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A062218	secondFILE	mc091.source.aa	secondFILE93.0006	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A062229	secondFILE	mc149.source.aa	secondFILE93.0010	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A062204	secondFILE	mc153.source.aa	secondFILE93.0011	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A062217	secondFILE	mc145.source.aa	secondFILE93.0007	0	0	secondFILE-0	00	603479	4785	0	0a0	000000
20000000A062215	secondFILE	bc084.source.aa	secondFILE93.0014	0	0	secondFILE-0	00	603479	4877	0	0a0	000000
20000000A062218	secondFILE	bc093.source.aa	secondFILE93.0015	0	0	secondFILE-0	00	603479	4877	0	0a0	000000
20000000A062206	secondFILE	bc080.source.aa	secondFILE93.0003	0	0	secondFILE-0	00	603479	5087	0	0a0	000000
20000000A062231	secondFILE	bc036.source.aa	secondFILE93.0001	0	0	secondFILE-0	00	603479	5087	0	0a0	000000
20000000A062219	secondFILE	bc086.source.aa	secondFILE93.0009	0	0	secondFILE-0	00	603479	5117	0	0a0	000000
20000000A102210	secondFILE	bc132.source.aa	secondFILE97.0001	0	0	secondFILE-0	00	603479	3613	0	0a0	000000
20000000A102211	secondFILE	bc152.source.aa	secondFILE97.0009	0	0	secondFILE-0	00	603479	3613	0	0a0	000000
20000000A102232	secondFILE	bc145.source.aa	secondFILE97.0002	0	0	secondFILE-0	00	603479	3674	0	0a0	000000
20000000A100006	secondFILE	mc124.source.aa	secondFILE97.0004	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A102232	secondFILE	mc223.source.aa	secondFILE97.0014	0	0	secondFILE-0	00	603479	4486	0	0a0	000000
20000000A102206	secondFILE	mc083.source.aa	secondFILE97.0005	0	0	secondFILE-0	00	603479	4515	0	0a0	000000
20000000A100002	secondFILE	mc202.source.aa	secondFILE97.0007	0	0	secondFILE-0	00	603479	4606	0	0a0	000000
20000000A100009	secondFILE	mc159.source.aa	secondFILE97.0015	0	0	secondFILE-0	00	603479	4696	0	0a0	000000
20000000A100005	secondFILE	mc213.source.aa	secondFILE97.0012	0	0	secondFILE-0	00	603479	4726	0	0a0	000000
20000000A100008	secondFILE	mc109.source.aa	secondFILE97.0006	0	0	secondFILE-0	00	603479	4756	0	0a0	000000
20000000A102218	secondFILE	mc251.source.aa	secondFILE97.0003	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A100000	secondFILE	mc229.source.aa	secondFILE97.0011	0	0	secondFILE-0	00	603479	4786	0	0a0	000000
20000000A102203	secondFILE	mc196.source.aa	secondFILE97.0013	0	0	secondFILE-0	00	603479	4876	0	0a0	000000
20000000A102205	secondFILE	bc112.source.aa	secondFILE97.0008	0	0	secondFILE-0	00	603479	8663	0	0a0	000000
20000000A100003	secondFILE	bc114.source.aa	secondFILE97.0010	0	0	secondFILE-0	00	603479	8663	0	0a0	000000
20000000A142227	secondFILE	bc167.source.aa	secondFILE39.0007	0	0	secondFILE-0	00	603479	3703	0	0a0	000000
20000000A142226	secondFILE	mc152.source.aa	secondFILE39.0008	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142228	secondFILE	mc097.source.aa	secondFILE39.0003	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
20000000A142230	secondFILE	mc155.source.aa	secondFILE39.0010	0	0	secondFILE-0	00	603479	4485	0	0a0	000000
